gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TotalCharges_per_tenure
1,0,0,0,-0.9542963467194052,1,0,0,0,0,0,0,0,0,0,0,3,-0.6597632403646212,-0.8172117360992085,1,0.8563500624397715
1,0,1,0,-0.5876006952326126,1,0,0,0,0,2,0,0,0,0,1,3,-0.5068572008645872,-0.6198465235865852,1,1.0548771106222186
1,1,0,0,-1.1987601143772668,1,2,1,0,0,0,0,2,2,0,1,2,0.9989348837770544,-0.859234842150013,0,0.7167696287562664
0,0,1,1,1.490341329859212,0,1,0,2,2,2,2,0,0,2,0,0,-0.6165506639841769,0.369759020006664,0,0.2481035804338822
1,0,0,0,-0.7505765403378537,1,0,2,1,1,1,1,1,1,1,0,3,-1.5107185906256817,-0.8640658448928614,0,1.1512028400247138
1,0,0,0,-0.5468567339563023,1,2,0,0,0,0,0,2,2,0,0,3,0.1596136886953446,-0.3921055541018054,0,0.7170169621302266
1,1,0,0,0.2680224915699033,1,2,1,0,2,0,0,0,2,0,0,2,0.8609870437933281,0.4985195816961892,0,1.859991595392544
1,0,0,0,-0.0579291986405789,1,0,1,0,2,2,0,2,2,0,1,2,1.216659787847756,0.3795754411051459,0,-6.552402760829089
1,0,1,1,-0.3431369275747509,1,0,2,1,1,1,1,1,1,1,0,3,-1.4808021915930665,-0.8133513457795808,0,2.370340468827552
1,0,1,0,-0.7505765403378537,1,0,0,0,0,0,2,0,0,0,0,0,-0.5317875333917667,-0.7142385817447963,0,0.9515866049094729
0,0,1,0,1.2866215234776603,1,0,0,2,2,2,2,0,2,2,1,3,0.3175057947008148,1.0924902659607358,0,0.8491154904729097
0,0,0,0,0.7162060656093164,1,0,2,1,1,1,1,1,1,1,1,3,-1.5107185906256817,-0.5516168821088223,0,-0.7701929774073207
1,0,1,1,0.797693988161937,1,0,0,0,2,2,2,2,0,1,1,2,0.131359311831208,0.5292262292671708,0,0.6634451771244068
1,0,0,0,-0.1801610824695097,1,2,1,0,2,0,0,2,2,1,0,2,1.1767712558042684,0.1787469069914849,0,-0.9921504941098246
0,0,0,0,-0.4653688114036817,1,0,2,1,1,1,1,1,1,2,1,1,-1.4608579255713223,-0.8153366893725322,0,1.7520226310681417
1,0,0,1,-0.3023929662984406,1,0,1,0,2,0,0,2,2,0,1,2,1.033837349315106,0.0729942716069408,1,-0.24138878790884505
0,0,1,0,-0.6283446565089229,1,0,2,1,1,1,1,1,1,1,0,3,-1.5107185906256817,-0.871918981771647,0,1.3876444603126263
1,0,1,0,1.0421577558197987,0,1,0,0,0,0,0,2,2,1,1,1,-0.6581012181961428,0.1791439757100752,0,0.17189717651638461
1,1,1,0,-0.6283446565089229,1,0,1,0,0,0,0,0,2,0,0,0,0.5551749647932596,-0.4209371549461106,1,0.6699144340382133
0,0,1,0,0.7569500268856267,1,2,2,1,1,1,1,1,1,2,0,3,-1.3062898639028098,-0.4420920938976704,0,-0.5840439635316499
1,0,1,1,1.6125732136881423,0,1,0,2,0,2,2,2,0,2,0,3,-0.5284634890548093,0.5487046558513494,0,0.34026650771185646
1,0,1,0,0.797693988161937,1,0,1,2,0,0,0,2,0,0,0,2,0.6416001175541483,0.9112063365510186,1,1.1423006191266891
0,0,0,0,-0.22090504374582,1,0,2,1,1,1,1,1,1,2,1,3,-1.5024084797832884,-0.7597911875164032,0,3.439446988773338
0,0,0,0,-1.1987601143772668,1,0,2,1,1,1,1,1,1,0,0,3,-1.4891123024354591,-0.9793040107770624,0,0.8169307595671819
0,0,1,0,1.2866215234776603,1,2,0,2,2,2,2,0,2,2,1,3,0.5485268761193449,1.255619331181575,0,0.9759041864834592
0,0,1,0,0.512486259227765,1,0,1,0,0,0,2,2,2,2,1,1,1.010569038956405,0.8834777043694644,0,1.723905155429385
1,1,1,0,-1.1987601143772668,0,1,0,0,0,0,0,2,0,0,1,3,-0.9423070090059888,-0.9660242680775428,1,0.8058528612118315
0,0,1,0,1.5718292524118322,1,2,0,0,2,2,2,2,2,2,1,1,0.6150077628584902,1.593215979476332,0,1.013606266095178
0,1,0,0,-1.2802480369298874,0,1,0,0,0,0,0,0,0,0,0,3,-1.3212480634191175,-0.996311787556679,1,0.7782177818806856
0,0,1,1,1.0421577558197987,1,0,2,1,1,1,1,1,1,2,0,1,-1.4791401694245876,-0.4952551834422577,0,-0.47522093529177084
1,0,1,1,0.0643026851883519,1,0,1,0,2,2,0,2,0,0,1,2,0.8327326669291911,0.3566778116664398,0,5.546857189893061
0,0,0,0,-0.9950403079957154,1,0,0,2,0,0,0,0,0,0,1,2,-0.4968850678537152,-0.8460874556900239,1,0.8503047051372988
0,0,1,1,-0.7098325790615434,1,0,2,1,1,1,1,1,1,0,0,3,-1.495760391109374,-0.8869414149583125,0,1.2495078996387028
1,0,1,1,1.368109446030281,0,1,0,0,0,2,2,2,2,2,0,0,-0.3373309396797665,0.595029339686882,0,0.434928171436448
1,1,0,0,-0.8320644628904743,0,1,0,0,2,0,0,0,0,0,1,1,-1.178314156929955,-0.8391828718612039,0,1.008555117167246
1,0,0,0,1.0421577558197987,1,0,2,1,1,1,1,1,1,2,1,0,-1.517366679299596,-0.5505139134460715,0,-0.5282443184554314
0,0,1,1,-1.1987601143772668,1,0,2,1,1,1,1,1,1,2,0,3,-1.5190287014680746,-0.9844217853722258,0,0.8211999828536289
0,1,1,0,0.4309983366751445,0,1,0,0,2,2,0,2,2,0,0,1,-0.3074145406471512,0.0259857472005027,1,0.0602919895259106
0,0,0,0,-0.9542963467194052,1,0,1,0,2,2,0,0,0,0,0,2,0.5235965435921655,-0.7188710501283495,0,0.7532995935692516
0,0,0,0,-1.1987601143772668,1,0,2,1,1,1,1,1,1,1,0,3,-1.4808021915930665,-0.9759509860423,0,0.8141336822415784
0,0,1,1,-0.4246248501273714,1,0,0,0,2,0,0,2,2,1,1,0,0.1562896443583875,-0.3463764733441583,1,0.8157235103886605
1,0,1,0,0.3087664528462136,1,2,1,0,2,2,0,2,2,1,1,0,1.3695658273477898,0.8362044674839659,0,2.7082102339027476
0,0,0,0,1.4495973685829016,1,2,2,1,1,1,1,1,1,2,0,0,-1.3062898639028098,-0.2036082096376982,0,-0.14045845698294945
1,0,1,0,0.8791819107145575,1,2,1,0,2,2,0,2,2,0,1,2,1.3130570736195162,1.3212900853617562,1,1.502863138173389
0,0,0,0,0.7162060656093164,1,2,0,0,2,0,2,2,2,2,1,3,0.4920181223910713,0.7680630634992233,0,1.0724051364264686
1,0,0,0,-1.2802480369298874,1,0,0,0,0,0,0,0,2,0,1,2,-0.3173866736580229,-0.9829879261106498,0,0.7678105318309368
0,0,1,0,1.6125732136881423,1,2,0,2,2,2,2,2,2,2,0,0,0.7728998688639604,1.869531688868656,0,1.1593468581763304
1,0,0,1,0.3087664528462136,1,0,2,1,1,1,1,1,1,1,1,0,-1.4758161250876305,-0.6301923696431874,0,-2.0410001275529286
0,0,1,1,1.6125732136881423,1,2,1,2,2,2,2,2,2,2,1,0,1.7551549704348326,2.658418995214519,0,1.6485570841986181
0,0,0,0,-1.076528230548336,1,0,2,1,1,1,1,1,1,0,0,3,-1.4891123024354591,-0.9591858623684882,0,0.8909992651840829
0,0,0,0,-1.1172721918246462,1,0,2,1,1,1,1,1,1,0,1,1,-1.5007464576148095,-0.9667522273949584,0,0.8652790559622988
1,0,1,0,0.6347181430566958,1,2,0,0,2,2,0,0,2,1,1,1,0.1911921098964387,0.5017181908181665,0,0.7904582471866585
0,0,0,0,-1.2802480369298874,1,2,1,0,0,0,0,2,2,0,1,2,0.9656944404074818,-0.965958089957778,1,0.7545085499792713
0,0,1,1,1.2866215234776603,1,0,0,2,0,0,2,2,0,1,0,3,0.0333000038909686,0.7873870744706168,0,0.6119803377316098
0,0,0,0,-0.6283446565089229,1,0,2,1,1,1,1,1,1,1,0,1,-1.487450280266981,-0.8582862891000473,0,1.3659482581879157
1,0,1,0,0.3087664528462136,1,0,1,0,2,2,0,0,0,0,1,2,0.5053142997389005,0.3906492464791636,0,1.2651932969989232
0,0,1,1,0.3495104141225239,0,1,0,2,0,2,0,0,0,1,0,1,-0.9772094745440404,-0.3842303578497648,0,-1.0993387959967038
1,1,0,0,0.7569500268856267,1,2,1,0,2,0,0,0,0,1,1,0,0.4920181223910713,0.7462242839767579,0,0.9858303157039329
1,0,1,0,0.3495104141225239,1,2,1,0,2,0,0,0,0,0,1,2,0.5136244105812937,0.5098801589225223,0,1.4588411055007342
0,0,1,1,-1.2802480369298874,1,0,0,0,0,2,0,0,0,0,0,3,-0.4769408018319716,-0.9851056259431312,1,0.769464664289175
0,0,0,0,-1.2395040756535771,1,0,2,1,1,1,1,1,1,0,1,3,-1.4741541029191516,-0.988635125663934,0,0.7976053851558635
1,0,0,0,1.4495973685829016,1,0,1,0,2,2,0,0,0,1,0,1,0.4920181223910713,1.402159747714643,0,0.9672753125134101
0,0,1,1,-0.3431369275747509,1,2,2,1,1,1,1,1,1,2,0,3,-1.3328822185984677,-0.7551146003863399,0,2.2006217917826447
1,0,1,0,1.5310852911355222,1,2,0,2,0,2,2,0,2,2,0,1,0.4155651026410543,1.4183733870570794,0,0.9263843074379935
1,0,0,0,-1.1987601143772668,0,1,0,0,0,0,2,0,0,0,1,2,-1.1650179795821258,-0.9646345275624768,0,0.8046935462676669
1,0,0,0,-1.2395040756535771,1,0,0,0,0,0,0,0,0,0,0,0,-0.6614252625331,-0.9583696655580524,0,0.7731879905701112
1,0,1,0,-1.1987601143772668,0,1,0,0,2,0,0,0,0,0,0,1,-1.1633559574136474,-0.9657154368519728,0,0.805595235668684
0,0,0,0,-1.0357842692720256,1,2,0,0,0,0,2,2,2,0,1,2,0.327477927711687,-0.7774607454936707,1,0.7506010359088472
0,0,0,0,-0.791320501614164,1,0,0,2,0,0,0,2,2,0,1,2,0.2377287306138407,-0.599772493924521,0,0.7579387779048863
1,0,0,0,-1.0357842692720256,1,0,2,1,1,1,1,1,1,0,0,3,-1.46418196990828,-0.9451119822317884,0,0.9124602586367102
1,0,1,1,-0.8320644628904743,1,0,0,0,0,0,0,2,0,0,1,3,-0.2824842081199717,-0.7300110336221324,0,0.8773491312033412
1,0,1,1,0.8384379494382472,1,2,1,0,2,2,0,2,2,1,1,2,1.3446354948206105,1.4528301280814138,0,1.7327819298432385
0,0,0,0,-0.8320644628904743,1,2,1,0,0,0,0,2,2,0,1,2,0.9773285955868324,-0.5458373263160082,1,0.6560036519524539
1,0,1,1,1.24587756220135,1,0,2,1,1,1,1,1,1,2,0,3,-1.504070501951767,-0.4578204270284965,0,-0.3674682335714998
0,0,0,0,-0.7098325790615434,1,0,0,2,2,2,2,2,2,0,0,3,0.653234272733499,-0.4391802566280084,0,0.6187096360223991
1,0,1,1,0.1457906077409725,1,0,0,2,2,0,0,0,0,1,0,3,-0.3705713830493392,-0.1517466231151568,0,-1.0408532172714886
1,1,1,0,-1.1580161531009563,0,1,0,0,0,2,0,0,0,0,1,2,-1.16003191307669,-0.9551931158093304,0,0.824853015436354
0,0,1,1,-0.3431369275747509,1,0,2,1,1,1,1,1,1,2,0,3,-1.499084435446331,-0.8077041462262969,0,2.3538829001444097
0,0,0,0,1.1643896396487294,0,1,0,2,2,2,2,0,0,1,0,1,-0.701313794576587,0.1823205254587975,0,0.15658033981975275
1,0,0,0,-0.6690886177852331,1,2,0,0,2,0,0,0,0,0,0,2,-0.3157246514895444,-0.621170085981886,0,0.9283823838433191
1,0,1,1,1.3273654847539706,1,0,2,1,1,1,1,1,1,2,1,1,-1.494098368940895,-0.4483569559020948,0,-0.33777957996640123
0,0,1,1,-0.2616490050221303,1,0,2,1,1,1,1,1,1,2,0,1,-1.5007464576148095,-0.7890198570792987,0,3.015566051980833
1,0,0,0,-0.6690886177852331,1,0,0,0,0,0,2,0,0,0,1,3,-0.5101812452015443,-0.6548547489422947,0,0.978726481867149
0,0,1,0,0.8791819107145575,1,2,1,2,2,0,0,2,2,1,0,0,1.3878480712010548,1.5353321840551717,1,1.7463191238856657
1,0,0,0,-1.2802480369298874,1,0,2,1,1,1,1,1,1,0,0,3,-1.485788258098502,-0.9984956655089258,1,0.779923605978244
1,0,0,1,-1.1172721918246462,1,0,2,1,1,1,1,1,1,2,0,3,-1.4741541029191516,-0.9602005935382188,0,0.8594151009612889
0,0,0,0,-0.5468567339563023,0,1,0,0,2,0,0,0,2,0,1,2,-0.8342755680548777,-0.6940983739629673,0,1.269250849196694
1,0,0,0,-0.9135523854430948,1,2,0,2,0,0,0,0,0,0,1,1,-0.3423170061852024,-0.7566808158874461,0,0.8282839910931191
0,0,1,1,-0.3838808888510611,1,0,1,0,2,2,2,0,0,0,0,2,0.6316279845432766,-0.1689970530005789,1,0.44023304600127344
1,0,0,0,-1.1987601143772668,1,0,0,0,0,0,0,2,0,0,0,3,-0.3207107179949802,-0.9371485484867276,1,0.7817648729275235
0,0,0,0,1.6125732136881423,1,2,1,0,2,2,2,2,2,2,1,0,1.5557123102173966,2.5277613274250625,0,1.5675327519820192
1,1,1,0,-0.9135523854430948,1,2,1,0,0,0,0,0,2,0,1,2,0.726363248146559,-0.6294202915792618,1,0.6889810607565519
0,0,1,1,-0.9135523854430948,1,0,0,0,2,2,0,0,0,0,1,3,-0.3074145406471512,-0.7641368840476414,0,0.8364456119032699
1,0,1,0,-0.8728084241667845,1,0,2,1,1,1,1,1,1,1,1,3,-1.4708300585821945,-0.9257659118871396,0,1.0606748127699503
0,1,0,0,0.1865345690172827,1,2,1,2,2,0,0,2,2,0,1,0,1.3944961598749692,0.7824237154882384,1,4.194523940577179
1,0,1,1,-0.6283446565089229,1,2,0,2,0,0,2,0,0,1,1,3,-0.0896896365764501,-0.5235352999551875,0,0.8331976639444104
0,0,1,1,0.1457906077409725,1,2,1,2,0,2,0,2,2,0,1,1,1.3197051622934308,0.6183902159639433,0,4.241632746758576
1,1,0,0,-0.6283446565089229,1,0,1,0,2,2,0,2,2,0,1,2,1.2299559651955845,-0.2342045603424046,0,0.3727326363267621
0,1,1,1,1.368109446030281,1,2,1,2,2,0,2,2,2,1,1,1,1.522471866847824,2.173973099161125,0,1.5890344924297872
1,0,1,1,1.1643896396487294,1,0,0,2,2,2,2,2,2,1,0,0,0.6681924722498068,1.3152678764631371,0,1.1295771034684956
1,0,0,0,-0.4246248501273714,1,0,1,0,2,0,0,2,2,0,1,3,0.9440881522172598,-0.0555898150965442,0,0.13091512444424616
1,0,0,0,-1.2802480369298874,0,1,0,0,0,0,0,0,0,0,1,2,-1.3428543516093396,-0.9965985594089944,0,0.7784417789844055
0,0,0,0,-1.076528230548336,1,0,1,0,0,0,0,0,0,0,0,1,0.1911921098964387,-0.8159102330771626,0,0.7579088127225182
1,0,0,0,-0.0579291986405789,1,0,1,0,2,0,2,0,0,0,1,2,0.453791612516063,0.0669941220815766,1,-1.1564828040733124
0,0,1,1,1.4495973685829016,1,0,0,2,2,2,2,2,2,2,1,1,0.6715165165867639,1.4667054738588183,0,1.0118019704275825
0,0,1,1,0.0643026851883519,1,2,1,0,0,2,0,2,0,0,0,2,0.752955602842217,0.2606754192606125,1,4.053880774917196
0,0,1,1,0.797693988161937,1,0,1,0,2,2,2,0,0,0,0,0,0.6981088712824219,0.94855285547176,0,1.1891187216509367
0,0,0,1,-0.9135523854430948,1,0,1,0,0,2,2,2,0,0,1,2,0.874283221141157,-0.5819044015879585,0,0.6369688381971889
1,0,1,1,-0.1394171211931994,1,0,1,0,0,0,0,0,0,0,1,2,0.1978401985703534,-0.1361065274773508,1,0.9762540376137814
0,0,1,1,1.6125732136881423,1,0,2,1,1,1,1,1,1,2,0,0,-1.485788258098502,-0.3628548251656549,0,-0.22501603157339056
1,0,1,1,0.5939741817803856,1,0,2,1,1,1,1,1,1,1,0,3,-1.487450280266981,-0.5875516011412425,0,-0.9891871046989079
1,0,1,1,-0.3431369275747509,1,2,0,2,0,0,0,2,2,1,0,3,0.3324639942171226,-0.2038729221167583,0,0.5941445112238626
1,0,0,0,1.3273654847539706,1,2,2,1,1,1,1,1,1,1,0,1,-1.3295581742615106,-0.3010444613051015,0,-0.22679847017485208
0,0,0,0,-1.1580161531009563,1,2,1,0,0,0,2,2,2,0,1,3,1.1983775439944904,-0.8312194381161434,0,0.7177960651846601
1,1,1,0,-0.8320644628904743,1,2,1,0,2,0,0,2,2,0,1,2,1.2149977656792768,-0.4697545479594598,1,0.5645650894975119
1,0,0,0,-1.2802480369298874,1,2,1,2,0,0,0,0,0,0,1,2,0.5618230534671742,-0.9713185176587468,1,0.7586955727641869
1,0,0,0,0.0235587239120416,1,0,1,0,0,0,0,0,0,0,0,2,0.1147390901464217,-0.049479368704905,1,-2.100256740969512
0,0,0,0,0.0643026851883519,1,0,1,0,2,2,2,2,2,0,1,2,1.3396494283151743,0.5962646645891629,0,9.272780177726904
0,0,1,0,-0.7505765403378537,1,0,2,1,1,1,1,1,1,2,0,3,-1.4758161250876305,-0.8783603187621114,0,1.170247498498606
0,0,0,0,-1.1580161531009563,1,0,1,0,0,0,0,0,2,0,1,2,0.4770599228747639,-0.8673968102543688,1,0.7490368834075743
1,0,1,1,-0.791320501614164,1,0,2,1,1,1,1,1,1,1,0,3,-1.4891123024354591,-0.9109420130597692,0,1.1511669559951965
0,0,1,1,1.3273654847539706,1,2,0,0,2,0,2,2,2,2,1,0,0.4853700337171571,1.2302951706848173,0,0.9268699426163356
1,0,1,1,-0.3838808888510611,1,0,0,2,0,0,2,0,0,1,0,1,-0.2525678090873561,-0.3793993551069165,0,0.9883257180174881
1,0,1,0,0.9199258719908678,1,0,0,2,2,2,0,0,0,2,0,2,-0.2060311883699544,0.3464643218493676,0,0.3766220000961197
1,0,1,0,0.6754621043330061,1,0,1,0,2,0,0,2,2,2,1,2,0.997272861608576,1.0620924496153243,0,1.5723938364597099
1,0,1,0,1.1236456783724194,1,2,1,0,2,2,0,2,2,1,0,0,1.2532242755542855,1.7092924015442237,0,1.521202309984499
0,0,1,1,1.490341329859212,1,0,2,1,1,1,1,1,1,1,1,1,-1.477478147256109,-0.3708844370304804,0,-0.2488587208847766
1,0,0,0,0.3087664528462136,1,2,1,0,0,0,0,2,0,0,1,2,0.6681924722498068,0.4790190957387557,0,1.5513961809100396
1,0,1,0,1.4088534073065913,1,0,0,2,2,0,2,0,2,2,1,1,0.1463175113475158,1.0537098877784186,0,0.7479201755936221
1,1,0,0,0.1050466464646622,1,2,1,0,0,0,0,2,2,0,1,2,1.0188791497987983,0.5253437795742881,1,5.001052363447074
1,0,1,1,-0.5468567339563023,1,2,1,0,0,0,2,2,2,1,1,2,1.201701588331448,-0.1798943833885565,1,0.3289607171646008
0,0,1,1,-0.791320501614164,1,0,2,1,1,1,1,1,1,2,0,3,-1.4608579255713223,-0.8872061274373727,0,1.1211716689099016
0,0,0,1,0.3495104141225239,1,2,1,0,2,0,0,2,0,0,1,0,0.7878580683802682,0.600786836106441,0,1.7189382972028695
0,0,0,0,-1.1580161531009563,0,1,0,2,0,2,0,0,0,0,0,3,-0.9905056518918692,-0.9474723351700748,0,0.8181857676448783
0,0,1,1,-0.3431369275747509,1,0,0,2,0,0,2,0,0,0,0,2,-0.3207107179949802,-0.4250622577447985,0,1.2387540471061673
0,0,0,0,-1.1172721918246462,0,1,0,0,2,0,0,2,2,0,1,1,-0.4603205801471852,-0.9061551290634308,0,0.8110424081920139
0,0,0,0,-1.1172721918246462,1,2,0,0,2,0,0,0,2,0,1,2,-0.026532794174262,-0.8440138746040523,0,0.7554236834854642
0,0,1,1,-1.2802480369298874,1,0,1,0,0,0,0,0,0,0,1,3,0.1429934670105583,-0.9768774797190104,1,0.763037670467062
0,0,1,1,1.6125732136881423,1,2,0,2,2,2,2,2,0,2,0,0,0.5119623884128152,1.5136698795187462,0,0.9386673837008661
0,0,0,0,-0.3431369275747509,1,0,0,0,0,2,0,0,0,0,1,1,-0.5151673117069804,-0.4632690922224853,0,1.3500997852280534
0,0,1,0,0.3902543753988342,1,2,0,2,0,2,2,2,2,2,0,1,0.6499102283965414,0.5683816167948232,0,1.456438806647448
0,0,0,0,-1.1580161531009563,1,0,2,1,1,1,1,1,1,0,0,3,-1.487450280266981,-0.970612617714586,0,0.8381684617399008
1,0,0,0,1.4495973685829016,1,2,1,2,2,2,2,2,2,1,1,1,1.7418587930870038,2.5379968766153893,0,1.7508288381459234
0,0,1,1,0.0235587239120416,1,0,2,1,1,1,1,1,1,1,0,3,-1.485788258098502,-0.7517395162783226,0,-31.90917806435539
0,1,0,0,-1.2802480369298874,1,0,1,0,0,0,0,0,0,0,1,2,0.1596136886953446,-0.9766568859864604,1,0.7628653650026622
1,0,0,0,-0.0579291986405789,1,2,1,0,2,2,0,2,2,1,1,2,1.2848026967553796,0.3455157687994019,1,-5.964449308942643
0,0,0,0,-1.1580161531009563,1,2,1,0,2,0,0,0,0,0,0,0,0.4371713908312766,-0.8725587035960424,1,0.7534944147881609
1,1,1,0,1.490341329859212,1,2,1,0,2,2,2,2,2,2,1,2,1.500865578657602,2.360771871884596,0,1.5840477779057571
1,1,0,0,0.227278530293593,1,2,1,0,0,0,0,2,2,0,0,2,0.9956108394400972,0.6042942764539885,0,2.658826927793732
0,0,1,1,-1.1987601143772668,1,0,1,0,2,0,2,0,0,0,1,2,0.5053142997389005,-0.9009049982287372,0,0.7515306752566924
0,0,1,1,0.6347181430566958,1,2,0,0,2,0,2,2,2,2,0,2,0.4936801445595503,0.7001643126202858,0,1.1031106015788554
0,0,1,0,-0.7098325790615434,1,2,2,1,1,1,1,1,1,2,0,3,-1.3162619969136813,-0.8362269158450318,0,1.178062180451892
0,0,0,0,-0.3023929662984406,1,0,2,1,1,1,1,1,1,1,0,1,-1.4924363467724169,-0.7746371457170287,0,2.5616903567542515
0,1,0,0,-1.2802480369298874,1,0,1,0,0,0,0,2,0,0,0,2,0.453791612516063,-0.9727523769203228,1,0.7598155582827857
0,0,0,0,0.6347181430566958,0,1,0,2,2,0,0,2,0,0,1,2,-0.6647493068700573,-0.0788624538805856,0,-0.12424799061327803
1,0,0,0,-1.2802480369298874,1,0,2,1,1,1,1,1,1,0,0,3,-1.4791401694245876,-0.9984074280159057,0,0.7798546837924839
1,0,0,0,-1.2802480369298874,1,0,2,1,1,1,1,1,1,0,0,2,-1.5157046571311177,-0.998892734227516,0,0.7802337558141635
0,0,0,0,0.1865345690172827,1,0,1,0,2,2,0,0,0,1,0,2,0.5069763219073791,0.3246255423269022,0,1.7402969542703113
1,1,1,0,1.368109446030281,1,2,1,0,2,2,2,2,2,1,1,0,1.4144404258967127,2.103868410956685,0,1.53779247490856
0,0,1,0,-0.2616490050221303,0,1,0,2,2,2,0,2,0,1,0,0,-0.5633659545928605,-0.4821298563555235,0,1.8426588563359718
1,0,1,0,1.24587756220135,1,0,0,2,2,0,2,2,0,1,0,1,0.1995022207388319,0.9553912611808149,0,0.7668420157537207
1,0,0,0,-0.9135523854430948,0,1,0,0,0,2,0,0,0,0,0,3,-1.173328090424519,-0.8947504330905879,1,0.9794188569236919
0,0,0,0,-1.2395040756535771,1,0,0,2,0,0,0,2,2,0,1,2,0.1978401985703534,-0.9425530949342064,1,0.760427588297528
1,1,1,0,-0.5876006952326126,1,0,0,2,0,0,0,0,2,0,1,1,-0.1894109666851681,-0.5613009469677741,0,0.9552421423626342
0,0,1,0,1.2866215234776603,1,2,2,1,1,1,1,1,1,2,0,3,-1.304627841734331,-0.2507490902836662,0,-0.19488955042964504
0,1,0,0,-0.9542963467194052,1,2,1,0,0,0,0,0,2,0,1,2,0.653234272733499,-0.670958091418456,1,0.7030919627063603
0,0,0,1,-0.1801610824695097,1,0,2,1,1,1,1,1,1,0,0,3,-1.4808021915930665,-0.7711738241159913,0,4.280468420511983
0,0,0,0,-1.2802480369298874,1,0,1,0,0,2,0,0,0,0,0,2,0.3573943267443021,-0.9740318205691134,0,0.7608149299763044
1,0,0,0,-1.1580161531009563,1,2,1,0,0,0,0,0,2,0,1,2,0.6931228047769863,-0.857845101634947,1,0.7407885454255487
1,1,0,0,0.227278530293593,1,0,0,0,2,2,2,2,0,1,1,1,0.17789593254861,0.0944359824108158,1,0.41550771332789616
1,0,1,0,1.368109446030281,1,2,1,0,2,2,0,0,2,1,0,2,1.013893083293362,1.760381910002839,0,1.2867259378339793
0,0,0,0,-1.2802480369298874,1,0,1,0,0,0,0,0,0,0,1,2,0.181219976885567,-0.9763701141341452,0,0.7626413678989425
0,0,1,0,-0.5876006952326126,1,0,0,0,0,0,2,0,0,0,1,3,-0.4819268683374076,-0.6064344246475357,0,1.0320519181950039
1,1,0,0,0.7569500268856267,1,2,1,0,0,2,0,2,2,0,1,2,1.0969941917172938,1.1603228387199085,1,1.5328922617176026
1,0,0,0,-1.2802480369298874,1,0,0,0,0,0,0,0,0,0,0,3,-0.6148886418156984,-0.9869365539232976,1,0.7708947996436936
1,0,0,1,-0.8320644628904743,1,0,2,1,1,1,1,1,1,2,0,0,-1.5107185906256817,-0.9136994347166462,0,1.0981113549094303
0,0,0,0,0.3495104141225239,1,2,1,0,2,2,0,2,2,0,1,2,1.3795379603586615,0.953030908242528,1,2.7267596893648918
1,0,0,0,-0.8320644628904743,1,2,2,1,1,1,1,1,1,0,0,2,-1.322910085587596,-0.8678600570927241,0,1.0430202175416805
0,0,1,1,0.9199258719908678,1,0,2,1,1,1,1,1,1,2,0,3,-1.4791401694245876,-0.5313001993409531,0,-0.5775467518824466
0,0,0,0,-1.0357842692720256,1,2,1,0,0,0,0,0,0,0,1,2,0.3507462380703874,-0.7582470313885521,0,0.7320511170935879
0,0,0,0,-0.8320644628904743,1,0,1,0,0,2,2,0,2,0,1,2,0.8177744674128837,-0.5239764874202878,1,0.6297306408208657
0,0,1,1,1.4495973685829016,1,2,0,2,2,2,2,2,2,2,0,1,0.7712378466954819,1.7111895076441546,0,1.1804584809069987
0,1,0,0,-1.1172721918246462,1,2,1,0,0,0,0,2,0,0,1,1,0.6100216963530546,-0.8105718647494489,1,0.7254918458372108
0,1,0,0,0.6754621043330061,1,0,0,0,0,0,0,0,0,0,0,3,-0.69798975023963,-0.0782006726829351,0,-0.11577358993389476
1,0,0,0,0.3087664528462136,0,1,0,2,2,2,0,2,2,1,0,1,-0.0913516587449288,0.1007008444152403,0,0.32613920161007925
0,0,0,0,-0.6690886177852331,1,0,2,1,1,1,1,1,1,1,0,0,-1.485788258098502,-0.8668012071764833,0,1.2954953710701336
1,0,0,0,-0.9135523854430948,1,2,1,0,0,0,0,0,0,0,1,3,0.3108577060269006,-0.6492075493890107,1,0.7106407467527213
0,0,1,0,1.6125732136881423,1,2,1,0,2,2,0,2,2,1,1,2,1.2149977656792768,2.223518451491889,0,1.378863565770415
0,1,0,0,-1.2395040756535771,1,2,1,0,0,0,0,0,2,0,1,2,0.6399380953856697,-0.9252806056755292,0,0.7464925883262132
1,0,1,1,-0.3838808888510611,1,0,2,1,1,1,1,1,1,2,0,3,-1.459195903402844,-0.8070644244019014,0,2.102382399961119
0,1,0,0,1.5718292524118322,1,2,1,0,2,2,0,2,2,1,1,2,1.3662417830108329,2.31122651955383,0,1.4704055901793778
0,0,1,0,-0.8728084241667845,1,2,1,0,0,2,0,2,2,0,1,2,1.1535029454455674,-0.5410504423196698,1,0.6198959901609299
1,0,0,0,-1.2802480369298874,1,0,0,0,0,0,0,0,0,0,1,3,-0.6863555950602795,-0.9878851069732631,1,0.7716357131406127
0,0,0,0,-0.6690886177852331,1,0,0,0,2,0,2,0,0,0,1,3,-0.362261272206946,-0.6393470095440188,1,0.9555490745909522
